lead_id,email,company,source,status,geo_id,created_at,updated_at
L001687,kirkmelissa@example.net,Choi LLC,Outbound,Qualified,GEO0713,2025-06-10T16:09:56,2026-02-22T10:13:30
L001688,zstafford@example.com,"Strickland, Gomez and Garcia",Referral,Disqualified,GEO0083,2025-10-04T16:40:48,2025-10-31T09:37:58
L001689,cherylespinoza@example.org,Jones and Sons,Referral,Qualified,GEO0283,2025-12-11T07:40:18,2025-12-12T20:47:48
L001690,nrangel@example.org,"Cook, Freeman and Potter",Outbound,New,GEO0753,2024-06-10T08:45:26,2025-08-18T20:28:06
L001691,mwells@example.com,"Vasquez, Sawyer and Garcia",Event,Working,GEO0792,2025-09-18T21:58:09,2026-02-19T17:26:08
L001692,xdecker@example.com,Rodriguez-Barton,Referral,Disqualified,GEO0569,2024-11-05T19:43:11,2025-02-07T18:53:53
L001693,larryhess@example.org,Brown PLC,Referral,Working,GEO0694,2024-09-19T05:44:55,2026-01-04T03:57:04
L001694,bmunoz@example.com,Hunt Inc,Referral,Working,GEO0628,2024-11-22T23:22:46,2025-07-31T16:04:18
L001695,robertharrell@example.org,Cruz-Simmons,Partner,New,GEO0268,2025-07-19T01:11:50,2025-07-28T11:44:57
L001696,mathiskatherine@example.org,Haynes LLC,Event,New,GEO0478,2024-10-15T16:08:31,2025-09-24T19:39:04
L001697,daniel88@example.net,Baker Group,Event,New,GEO0743,2024-10-14T03:46:35,2025-09-30T13:44:37
L001698,chadrodriguez@example.net,Sullivan Inc,Outbound,Nurture,GEO0426,2024-02-29T07:32:01,2024-12-28T00:01:19
L001699,adammcneil@example.com,"Wells, Olson and Price",Referral,Nurture,GEO0656,2025-01-07T11:58:09,2025-08-04T10:17:24
L001700,marymurphy@example.com,Riley Inc,Outbound,Qualified,GEO0713,2024-02-27T19:11:26,2025-07-26T17:32:57
L001701,tinaknapp@example.org,Brewer Group,Event,Working,GEO0046,2024-08-25T22:23:33,2024-09-03T18:27:45
L001702,vhays@example.org,"Stafford, Johnson and Mendoza",Referral,Qualified,GEO0523,2025-09-23T00:36:20,2026-01-03T15:23:20
L001703,briggshannah@example.com,"Leblanc, Phillips and Ramsey",Outbound,Working,GEO0155,2024-02-23T12:42:51,2024-12-29T23:31:32
L001704,campbellscott@example.net,"Hill, Wilson and Mccoy",Referral,New,GEO0396,2025-08-17T07:39:00,2025-08-18T15:19:27
L001705,charles00@example.com,"Cooper, Hoover and Stewart",Outbound,Disqualified,GEO0738,2024-06-15T18:06:07,2024-08-10T10:55:00
L001706,juliaparker@example.com,Hamilton-Hunter,Referral,Disqualified,GEO0708,2025-03-02T11:32:44,2025-11-01T15:24:25
L001707,jennifer69@example.com,"Scott, Rowe and Johnson",Outbound,New,GEO0672,2024-07-17T02:42:38,2026-02-02T22:27:56
L001708,ghunt@example.org,Barber-Parker,Event,New,GEO0298,2024-09-14T07:31:26,2025-12-10T01:44:16
L001709,hrodriguez@example.com,Martin LLC,Web,Nurture,GEO0519,2024-03-25T00:25:05,2024-09-22T20:43:21
L001710,benjamin83@example.com,Bowman-Ford,Outbound,New,GEO0181,2024-05-26T01:20:28,2026-01-26T19:14:17
L001711,pamelacooper@example.org,Barton Ltd,Inbound SDR,New,GEO0684,2025-12-24T05:04:44,2026-01-30T16:58:47
L001712,charlesfleming@example.org,Alvarez-Mathis,Web,Nurture,GEO0105,2025-07-07T08:21:52,2025-11-09T22:36:56
L001713,kochmary@example.com,Best Ltd,Web,Qualified,GEO0053,2024-11-28T11:26:49,2024-12-14T15:15:29
L001714,christinarichardson@example.net,Navarro-Huffman,Web,New,GEO0533,2025-03-25T16:34:57,2025-06-25T20:16:56
L001715,scott50@example.com,Porter-Simpson,Event,New,GEO0580,2024-06-15T03:11:23,2025-02-11T05:08:00
L001716,denise31@example.org,"Casey, Castillo and Martinez",Partner,New,GEO0230,2025-02-14T08:43:47,2025-04-09T14:58:55
L001717,rthompson@example.com,"Brewer, Nelson and Sanford",Inbound SDR,Qualified,GEO0545,2024-08-25T03:58:58,2025-06-14T20:16:44
L001718,cynthianicholson@example.net,Williams-Mccoy,Event,New,GEO0511,2024-07-08T00:10:02,2024-12-28T02:44:03
L001719,ethornton@example.com,Olson-Delgado,Inbound SDR,Working,GEO0381,2026-01-17T23:32:15,2026-02-02T16:26:12
L001720,ericspencer@example.com,Gonzalez Inc,Event,Nurture,GEO0261,2025-12-04T14:52:43,2026-02-24T15:47:20
L001721,ian02@example.net,Sandoval-Sanchez,Inbound SDR,Working,GEO0099,2024-09-23T14:55:55,2025-03-25T19:45:20
L001722,jennifer36@example.org,Burton-Price,Inbound SDR,New,GEO0502,2024-10-23T21:10:59,2025-12-01T10:46:11
L001723,edward42@example.net,Thomas Group,Inbound SDR,New,GEO0645,2024-04-09T03:51:47,2025-05-19T18:52:28
L001724,janet20@example.net,Henderson Inc,Outbound,Working,GEO0789,2026-01-02T12:23:17,2026-01-02T23:47:59
L001725,gbailey@example.net,Griffin Ltd,Web,Disqualified,GEO0589,2025-10-19T01:58:17,2025-12-08T16:25:49
L001726,charlesgarcia@example.org,Dawson and Sons,Outbound,Working,GEO0704,2024-12-04T16:18:05,2025-09-12T23:47:27
L001727,sandra03@example.com,Gonzalez Inc,Event,New,GEO0752,2026-01-09T06:39:02,2026-01-11T19:00:52
L001728,thomasrodriguez@example.net,Klein-Wolfe,Event,Disqualified,GEO0236,2025-01-04T16:49:05,2025-05-09T13:43:48
L001729,brandy75@example.net,Tyler-Cochran,Event,Disqualified,GEO0225,2025-10-21T13:49:20,2026-02-03T10:26:25
L001730,alexajones@example.org,"Walter, Silva and Rodriguez",Referral,Working,GEO0317,2025-02-09T01:44:35,2025-02-13T05:59:21
L001731,williammorales@example.com,Lopez-Davis,Outbound,Working,GEO0605,2024-09-18T06:06:55,2025-10-23T14:26:39
L001732,michellerivera@example.net,Thompson-Hunter,Event,Qualified,GEO0508,2025-05-28T03:47:43,2025-11-02T23:25:16
L001733,andrew85@example.net,Small LLC,Inbound SDR,New,GEO0477,2025-02-09T12:11:58,2025-07-20T22:42:04
L001734,gdelgado@example.org,Sullivan and Sons,Partner,Nurture,GEO0272,2024-02-02T05:48:32,2024-03-27T02:42:29
L001735,cindysmith@example.com,"Cannon, Garcia and Willis",Event,Nurture,GEO0369,2026-02-05T09:27:38,2026-02-17T12:11:27
L001736,rebekahhughes@example.net,Henry and Sons,Partner,Disqualified,GEO0107,2024-10-27T20:30:12,2026-02-19T20:00:06
L001737,whiterobert@example.net,Jones-Baker,Web,Working,GEO0175,2024-07-08T22:39:43,2026-02-08T11:40:55
L001738,bradleymartinez@example.com,Moore PLC,Referral,Qualified,GEO0471,2025-02-08T12:36:30,2025-12-09T10:54:22
L001739,melindapearson@example.net,Rodriguez Group,Web,Qualified,GEO0730,2024-07-30T13:17:36,2025-09-05T20:08:57
L001740,sandovalluke@example.org,Martinez PLC,Outbound,Disqualified,GEO0478,2024-05-02T13:22:46,2025-09-30T16:25:42
L001741,christopher52@example.com,Esparza-Kelly,Web,Disqualified,GEO0477,2024-01-28T23:54:53,2024-07-18T11:56:07
L001742,lisa25@example.org,Wilkins LLC,Referral,New,GEO0164,2025-10-17T07:39:33,2026-02-21T15:11:48
L001743,loganmeyers@example.net,Howard-Morris,Partner,New,GEO0260,2025-05-22T08:04:24,2026-03-01T09:03:56
L001744,lthompson@example.org,"Tate, Stephens and Fisher",Event,New,GEO0630,2025-02-11T15:43:12,2025-09-16T07:22:26
L001745,boydstephen@example.org,"Hoffman, Beard and White",Inbound SDR,Disqualified,GEO0482,2024-03-21T01:27:09,2026-01-06T17:12:49
L001746,wallacefrancisco@example.com,Adams PLC,Web,New,GEO0034,2025-01-30T12:51:20,2025-03-28T03:27:32
L001747,david43@example.org,Russo-Anderson,Web,Working,GEO0132,2024-01-12T08:05:56,2024-09-09T20:55:29
L001748,jenniferblack@example.net,Norris-Booker,Referral,Disqualified,GEO0669,2025-01-11T13:07:41,2026-01-21T04:27:16
L001749,ortegaabigail@example.org,Russell Ltd,Web,Nurture,GEO0374,2024-03-02T14:37:35,2024-08-20T21:53:59
L001750,chelsea94@example.org,"Perry, Kim and Monroe",Referral,Qualified,GEO0403,2024-01-26T07:06:21,2025-12-05T01:26:40
L001751,markjohnson@example.com,James-Hernandez,Referral,Disqualified,GEO0065,2025-05-09T13:17:57,2025-08-03T00:43:28
L001752,xsanford@example.net,Maynard PLC,Web,Working,GEO0481,2024-03-24T03:12:52,2025-12-25T16:29:56
L001753,darrell62@example.org,"Dixon, Doyle and Rodgers",Outbound,Working,GEO0789,2024-05-01T00:33:14,2025-12-18T14:46:07
L001754,morgancrystal@example.net,"Bernard, Peters and Palmer",Referral,Nurture,GEO0543,2026-01-05T23:54:19,2026-02-06T14:06:12
L001755,carmstrong@example.com,"Allen, Carter and Fritz",Inbound SDR,New,GEO0362,2024-11-11T17:49:12,2025-08-28T14:58:22
L001756,kmccann@example.org,Moss-Jordan,Inbound SDR,Qualified,GEO0131,2025-11-02T02:13:45,2025-12-08T19:48:23
L001757,martinezhayley@example.org,"Mendoza, Wolf and Martinez",Referral,Working,GEO0688,2024-12-20T11:51:31,2025-07-30T22:53:46
L001758,judy86@example.com,"Terry, Preston and Zimmerman",Web,New,GEO0124,2024-11-30T23:29:17,2025-04-21T19:06:18
L001759,jbrown@example.com,Knox Ltd,Referral,Working,GEO0719,2024-06-09T20:17:29,2024-09-03T18:44:55
L001760,brad10@example.com,Blair-Myers,Outbound,Nurture,GEO0138,2024-02-26T08:07:49,2025-05-27T19:52:13
L001761,donna05@example.com,Fitzpatrick and Sons,Web,Working,GEO0204,2025-11-07T20:22:18,2026-02-26T09:02:37
L001762,donovanelizabeth@example.org,"Ramos, Hernandez and Ryan",Event,Qualified,GEO0541,2025-07-22T03:32:08,2025-11-03T03:38:38
L001763,julie58@example.net,Bowman Ltd,Web,Disqualified,GEO0452,2025-06-05T10:09:26,2025-07-24T09:35:33
L001764,belllisa@example.org,"Smith, Chambers and Adams",Web,New,GEO0375,2025-04-16T13:37:21,2025-11-01T05:20:53
L001765,anthony32@example.com,"Johnson, Nash and Clark",Outbound,Nurture,GEO0378,2024-03-19T11:48:33,2025-11-06T22:11:43
L001766,sriddle@example.org,Spencer Ltd,Outbound,Disqualified,GEO0216,2025-02-06T07:04:28,2025-10-08T14:44:07
L001767,dawn23@example.net,Juarez-Greene,Referral,New,GEO0152,2025-06-18T00:47:24,2025-08-20T05:05:11
L001768,katherinezuniga@example.com,Mason LLC,Referral,Disqualified,GEO0549,2025-02-24T08:10:13,2026-02-15T03:56:36
L001769,nwilliams@example.com,"Baldwin, Espinoza and Hubbard",Outbound,Qualified,GEO0124,2026-02-20T21:02:02,2026-02-25T21:32:31
L001770,kelly77@example.com,Francis-Miller,Inbound SDR,Nurture,GEO0327,2026-02-10T18:40:38,2026-02-19T11:58:15
L001771,davidsonanita@example.org,"Harrell, Conrad and Brown",Web,New,GEO0756,2024-04-10T04:57:50,2025-11-30T00:13:25
L001772,hendersonlisa@example.net,Kelly Group,Event,Disqualified,GEO0565,2025-02-07T00:51:52,2025-10-11T09:07:39
L001773,damon60@example.org,Edwards Inc,Referral,Disqualified,GEO0003,2026-01-28T16:58:52,2026-02-25T14:49:15
L001774,howellstacy@example.net,"Robertson, Campbell and Allen",Outbound,Disqualified,GEO0398,2024-05-06T18:34:28,2025-11-07T02:04:06
L001775,kevin99@example.net,Swanson LLC,Outbound,Working,GEO0150,2024-08-09T17:53:57,2025-08-04T20:35:43
L001776,aaron77@example.com,"Howard, Lee and Stewart",Web,New,GEO0657,2024-07-09T13:10:26,2024-09-30T04:24:09
L001777,cheryl25@example.org,"Brown, Hartman and Fitzgerald",Partner,New,GEO0594,2024-10-16T21:39:53,2025-01-10T21:24:52
L001778,leemicheal@example.org,"Perry, Bates and Smith",Inbound SDR,Working,GEO0291,2024-01-31T12:43:47,2024-07-15T09:59:39
L001779,angelairwin@example.com,Hanson-Mcguire,Outbound,Disqualified,GEO0734,2025-10-20T04:19:37,2026-01-09T16:03:27
L001780,dzuniga@example.com,"Sullivan, Carrillo and Gonzalez",Referral,Nurture,GEO0286,2025-09-14T00:09:03,2026-02-24T06:13:04
L001781,hcole@example.com,Williams-Woods,Event,Nurture,GEO0560,2025-11-23T03:14:36,2025-12-18T16:22:01
L001782,mdavidson@example.com,Hines Inc,Partner,Qualified,GEO0297,2024-08-07T15:48:00,2025-02-18T10:19:54
L001783,william77@example.com,Stewart-Rose,Event,New,GEO0533,2025-08-21T22:31:20,2025-09-18T08:45:00
L001784,millernicholas@example.com,Santos Ltd,Event,Nurture,GEO0554,2024-10-06T10:40:13,2026-02-21T12:03:50
L001785,lcarter@example.org,"Guzman, Roberts and Garcia",Outbound,New,GEO0345,2025-11-09T15:29:58,2026-02-23T07:13:00
L001786,craigscott@example.com,Fields Inc,Event,Qualified,GEO0667,2025-02-01T11:26:58,2025-05-05T02:09:24
L001787,danielleduran@example.net,Mitchell and Sons,Outbound,Working,GEO0117,2024-04-08T02:25:19,2024-04-26T07:09:56
L001788,billy61@example.net,Greer and Sons,Outbound,Disqualified,GEO0054,2024-10-01T20:47:44,2025-04-21T11:29:01
L001789,lthompson@example.net,Rosales PLC,Outbound,New,GEO0409,2024-02-12T02:06:56,2025-04-27T23:36:55
L001790,erikmelendez@example.org,Meyers PLC,Event,Qualified,GEO0327,2024-03-26T03:35:28,2025-08-29T13:49:05
L001791,robertortega@example.net,Levy Ltd,Partner,Nurture,GEO0386,2025-10-19T14:46:13,2025-11-11T09:42:52
L001792,georgesingleton@example.com,Velez Inc,Web,New,GEO0263,2025-03-12T01:16:28,2025-09-14T15:52:23
L001793,littleerin@example.org,Dickerson PLC,Event,New,GEO0195,2024-07-17T20:15:00,2024-10-05T15:48:04
L001794,butlerjason@example.net,Rogers-Adkins,Outbound,New,GEO0033,2024-04-21T10:32:12,2025-10-14T11:56:08
L001795,isaac10@example.com,Weaver-Wilkerson,Inbound SDR,Qualified,GEO0537,2025-04-04T04:34:11,2025-12-23T18:31:50
L001796,jonesamanda@example.org,Lester and Sons,Partner,Nurture,GEO0669,2026-02-22T20:56:23,2026-02-27T03:46:08
L001797,adkinsmichael@example.com,Harris LLC,Inbound SDR,Working,GEO0358,2026-01-13T08:18:38,2026-01-30T16:44:32
L001798,nicholsjoshua@example.org,"Turner, Dixon and Smith",Inbound SDR,New,GEO0680,2025-05-17T22:37:13,2025-10-07T12:28:18
L001799,michael40@example.com,"Maxwell, Farley and Cox",Partner,Nurture,GEO0741,2025-10-17T09:44:45,2026-02-05T19:00:38
L001800,angela44@example.com,Morales Group,Inbound SDR,Qualified,GEO0729,2024-07-22T07:24:59,2025-09-06T05:03:23
L001801,andrew23@example.org,"Wright, Nelson and Salazar",Event,New,GEO0070,2025-04-06T05:28:34,2025-11-23T14:48:07
L001802,jhernandez@example.net,Hill-Robinson,Referral,New,GEO0171,2026-01-11T14:56:32,2026-01-15T12:07:12
L001803,ocampos@example.net,Forbes PLC,Partner,Qualified,GEO0214,2024-04-15T17:40:35,2024-07-30T06:38:56
L001804,foxbrent@example.org,Anderson-Mays,Web,New,GEO0133,2025-07-31T21:28:32,2025-11-03T10:27:24
L001805,jaredmontgomery@example.com,Watkins and Sons,Referral,Qualified,GEO0407,2024-12-04T01:01:28,2025-11-30T02:40:52
L001806,smithbrad@example.net,Hughes LLC,Partner,New,GEO0566,2024-06-11T02:14:15,2024-12-06T09:07:52
L001807,mclark@example.net,Reeves-Johnson,Event,Nurture,GEO0551,2024-06-03T18:27:00,2024-09-08T23:13:15
L001808,figueroarachel@example.com,Jones-Davis,Event,Disqualified,GEO0028,2024-11-11T21:12:25,2025-08-06T03:36:48
L001809,saunderseric@example.org,Chaney Ltd,Partner,Disqualified,GEO0380,2024-02-28T15:51:29,2025-05-09T15:18:36
L001810,richard62@example.net,"Jones, Whitaker and Murray",Web,Qualified,GEO0737,2025-02-26T18:45:44,2025-07-09T15:53:05
L001811,michaelbowman@example.com,Hill Inc,Web,Nurture,GEO0194,2024-05-28T22:36:15,2025-09-23T01:51:02
L001812,vhamilton@example.org,Jordan and Sons,Web,New,GEO0231,2025-09-10T03:26:46,2025-11-29T06:50:56
L001813,munozandrew@example.net,Moore Inc,Event,Qualified,GEO0726,2025-05-02T09:26:56,2025-07-29T17:19:02
L001814,brownbrenda@example.net,Floyd-Robles,Outbound,New,GEO0415,2025-02-08T21:13:46,2025-05-13T22:50:47
L001815,istewart@example.com,"Clayton, Hansen and Simmons",Partner,Working,GEO0786,2025-05-30T13:31:28,2025-12-04T21:52:51
L001816,jameslewis@example.com,Cruz and Sons,Partner,Working,GEO0225,2025-05-23T17:58:22,2025-09-30T00:29:42
L001817,michaellowe@example.net,Cruz-Mcintyre,Partner,Nurture,GEO0562,2024-04-23T22:37:47,2024-07-13T17:38:43
L001818,gonzalezernest@example.net,"Kirby, Richardson and Phillips",Referral,Qualified,GEO0095,2024-04-12T02:23:57,2024-09-16T19:50:15
L001819,lisa18@example.com,"Hurst, Wilson and Gamble",Referral,Working,GEO0638,2025-06-21T21:54:59,2025-07-16T09:59:04
L001820,xaviereverett@example.org,Jenkins and Sons,Event,New,GEO0189,2026-01-19T20:24:34,2026-02-16T03:57:22
L001821,troy16@example.com,Martinez-Allen,Web,Qualified,GEO0744,2026-02-23T04:11:00,2026-03-01T13:27:45
L001822,david36@example.org,Wells Group,Event,New,GEO0039,2025-04-04T11:43:23,2025-10-24T10:00:16
L001823,bradleyjeff@example.org,Davidson-Davis,Outbound,Qualified,GEO0146,2025-11-11T12:23:52,2025-12-24T01:22:53
L001824,ochoasusan@example.net,"Shaw, Jensen and Estrada",Event,New,GEO0693,2025-03-23T22:29:08,2025-07-12T12:40:18
L001825,vkennedy@example.net,Gordon-Jenkins,Partner,Nurture,GEO0705,2025-05-04T07:00:39,2025-07-07T18:00:30
L001826,jimenezpeter@example.net,Cannon-Williams,Web,Qualified,GEO0193,2025-03-08T22:19:44,2025-10-17T05:12:20
L001827,deborahcabrera@example.com,"Clark, Hill and Brown",Inbound SDR,New,GEO0581,2024-04-18T22:48:32,2024-09-26T20:44:10
L001828,nross@example.org,George and Sons,Partner,Nurture,GEO0428,2024-06-23T17:19:50,2025-06-08T17:07:38
L001829,elee@example.com,"Payne, Green and Patel",Inbound SDR,Nurture,GEO0791,2026-02-25T05:56:28,2026-02-28T03:54:04
L001830,nathanconway@example.com,"Adams, Morgan and Martinez",Event,New,GEO0122,2024-08-28T03:46:28,2025-11-15T15:32:35
L001831,josephbrown@example.net,Harvey-Lloyd,Event,Working,GEO0551,2024-06-01T11:04:14,2025-05-31T06:11:29
L001832,wcarter@example.net,"Frazier, Pittman and Fischer",Referral,Disqualified,GEO0688,2024-12-26T07:22:05,2025-12-01T19:37:18
L001833,campbellholly@example.com,"Smith, Hess and Wilson",Partner,Working,GEO0403,2024-02-15T01:39:49,2026-02-17T23:30:51
L001834,rachel91@example.org,Freeman PLC,Partner,Qualified,GEO0667,2025-07-24T10:04:42,2025-10-08T21:23:15
L001835,steven26@example.org,Camacho and Sons,Partner,Disqualified,GEO0175,2025-11-18T10:11:32,2025-12-15T16:24:51
L001836,morgansteven@example.com,Bell LLC,Inbound SDR,Nurture,GEO0031,2025-01-23T14:01:40,2025-11-18T16:52:26
L001837,michaelmay@example.org,Scott-George,Outbound,Qualified,GEO0054,2024-09-03T18:16:13,2025-03-14T18:20:41
L001838,dodsontanya@example.com,"Maldonado, Brady and Mcclure",Inbound SDR,Nurture,GEO0058,2025-08-03T12:17:09,2025-09-08T07:04:19
L001839,kgonzales@example.com,"Young, Rios and Camacho",Web,Disqualified,GEO0581,2024-10-26T17:59:04,2025-06-20T05:08:51
L001840,millercheryl@example.com,"Garcia, Williams and Beard",Web,Disqualified,GEO0013,2025-01-05T06:46:37,2026-01-05T15:08:30
L001841,fjensen@example.com,"Allison, Hunter and Decker",Partner,New,GEO0622,2025-05-28T13:57:11,2025-09-14T21:26:52
L001842,ksanders@example.org,Jenkins-Collier,Event,Disqualified,GEO0637,2024-10-29T12:38:55,2025-11-04T02:29:20
L001843,dcampbell@example.com,Daniel-Bentley,Event,Disqualified,GEO0100,2025-05-10T22:02:05,2025-08-22T23:24:27
L001844,ncantu@example.com,Lucas-Maddox,Web,Working,GEO0604,2024-05-16T13:52:45,2024-12-18T06:25:51
L001845,scott06@example.com,"Smith, Goodwin and Randolph",Outbound,Qualified,GEO0799,2024-01-30T01:11:58,2025-05-29T10:38:59
L001846,tammypierce@example.org,Evans Inc,Event,Nurture,GEO0300,2024-10-14T04:22:14,2025-10-23T07:40:52
L001847,bentleyalexis@example.net,Chandler LLC,Partner,Qualified,GEO0409,2026-01-12T17:01:48,2026-02-01T07:02:59
L001848,jasonrobinson@example.com,"Navarro, West and White",Inbound SDR,Disqualified,GEO0401,2025-10-09T21:05:27,2025-12-28T15:58:40
L001849,dayjack@example.org,Rivera-Carroll,Referral,Qualified,GEO0240,2025-07-14T06:01:29,2025-09-25T09:21:42
L001850,ronald99@example.com,Ramirez Ltd,Partner,Disqualified,GEO0219,2025-11-13T06:03:44,2025-12-27T03:56:43
L001851,uhunt@example.com,Adams-Ray,Web,Working,GEO0118,2024-05-19T12:12:58,2025-11-16T14:03:28
L001852,matthew88@example.net,Flores Inc,Web,Disqualified,GEO0602,2025-11-07T11:55:38,2025-11-30T02:33:07
L001853,michellehayden@example.net,"Sanders, Holmes and Guerrero",Outbound,Disqualified,GEO0137,2025-01-20T15:21:08,2026-02-14T20:50:23
L001854,frederickowens@example.org,Cooper-Gibson,Event,Qualified,GEO0693,2025-10-08T12:54:58,2025-12-14T02:58:22
L001855,ngriffin@example.net,"Gordon, Hernandez and Jenkins",Partner,Nurture,GEO0030,2025-04-23T00:32:24,2025-11-05T06:05:27
L001856,lindsaypark@example.com,Ryan-Gray,Partner,Nurture,GEO0383,2026-01-04T20:48:38,2026-02-15T11:39:54
L001857,cynthia55@example.org,White-Watson,Referral,Nurture,GEO0141,2024-08-20T13:07:51,2024-10-18T07:34:28
L001858,ashleyestrada@example.org,Stokes-Sanchez,Outbound,Disqualified,GEO0705,2024-11-05T03:24:16,2025-04-06T11:25:43
L001859,qwilliams@example.org,"Tucker, Miller and Bradshaw",Referral,New,GEO0614,2025-09-20T01:02:50,2025-12-13T06:15:07
L001860,pjones@example.net,Waters LLC,Web,Nurture,GEO0594,2025-03-08T22:03:52,2025-11-02T18:57:45
L001861,williamsrebecca@example.net,"Fuller, Vasquez and Lee",Partner,Nurture,GEO0787,2025-01-30T18:04:18,2025-11-14T14:25:23
L001862,rachelbooth@example.org,Williams-Vasquez,Partner,New,GEO0232,2025-12-03T00:45:06,2026-02-02T08:36:38
L001863,joanna16@example.org,Perez LLC,Partner,Working,GEO0369,2025-10-15T06:29:37,2026-02-06T16:22:30
L001864,ambergonzalez@example.net,Perez Ltd,Partner,New,GEO0463,2025-11-30T08:30:03,2026-01-25T18:28:28
L001865,travis74@example.com,Decker-Martin,Web,New,GEO0761,2026-01-04T09:55:09,2026-02-24T11:42:09
L001866,khenson@example.org,Moody-White,Partner,Qualified,GEO0258,2025-04-20T11:37:44,2025-10-02T07:46:52
L001867,sarah93@example.com,Clark-Walker,Web,New,GEO0511,2024-10-25T14:49:18,2025-03-30T07:03:12
L001868,cristian46@example.net,Mills-Ford,Web,Working,GEO0551,2025-10-16T17:07:46,2025-12-21T00:55:57
L001869,ewingchristina@example.org,Gregory Ltd,Event,Disqualified,GEO0173,2024-03-27T03:35:25,2025-01-30T05:09:12
L001870,joseph36@example.com,Nielsen-Black,Outbound,Disqualified,GEO0542,2025-01-12T00:22:13,2026-01-02T21:55:44
